expansion_id,standard_id,standard_number,expansion_type,expanded_query,language,generation_method,authority_status,validation_status
EXP-V03-21897-1,MSV1-1CCBCAE943A11C25,IS 8714:1978,TITLE_DERIVED_QUERY,electrical protective relays seismic areas,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21897-2,MSV1-1CCBCAE943A11C25,IS 8714:1978,TITLE_DERIVED_QUERY,electrical protective relays seismic,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21898-1,MSV1-98C3E77A59A28B53,IS 8715:1978,TITLE_DERIVED_QUERY,code practice packaging bicycles export,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21898-2,MSV1-98C3E77A59A28B53,IS 8715:1978,TITLE_DERIVED_QUERY,code practice packaging bicycles,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21899-1,MSV1-CFEAB7145A9908C3,IS 8736:1977,TITLE_DERIVED_QUERY,nickel nickel alloy covered electrodes metal welding,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21899-2,MSV1-CFEAB7145A9908C3,IS 8736:1977,TITLE_DERIVED_QUERY,nickel nickel alloy covered,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21900-1,MSV1-97423E72248A02D2,IS 8761:1978,TITLE_DERIVED_QUERY,steel folding cots,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21901-1,MSV1-44067213A1F8C5A0,IS 8762:1978,TITLE_DERIVED_QUERY,certified lower deck half size containers high capacity,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21901-2,MSV1-44067213A1F8C5A0,IS 8762:1978,TITLE_DERIVED_QUERY,certified lower deck half,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21902-1,MSV1-BE7A1B5366E07AAA,IS 8763:1978,TITLE_DERIVED_QUERY,guide undistrubed sampling sands,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21903-1,MSV1-D386B9FDF0206B02,IS 8775:1978,TITLE_DERIVED_QUERY,filling pressure corresponding developed pressure permanent gases contained,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21903-2,MSV1-D386B9FDF0206B02,IS 8775:1978,TITLE_DERIVED_QUERY,filling pressure corresponding developed,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21904-1,MSV1-AC591A7ADC73A3BE,IS 8779:1978,TITLE_DERIVED_QUERY,core gums sodium silicate based foundries,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21904-2,MSV1-AC591A7ADC73A3BE,IS 8779:1978,TITLE_DERIVED_QUERY,core gums sodium silicate,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21905-1,MSV1-261BCB4BCD27675A,IS 8798:1978,TITLE_DERIVED_QUERY,wheel multipurpose,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21906-1,MSV1-4B20BC5D124FE4E8,IS 8892:1978,TITLE_DERIVED_QUERY,bobbins sewing machines with rotating hooks industrial,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21906-2,MSV1-4B20BC5D124FE4E8,IS 8892:1978,TITLE_DERIVED_QUERY,bobbins sewing machines with,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21907-1,MSV1-4D65E6BC841D5EF6,IS 8908:1978,TITLE_DERIVED_QUERY,snow stakes mountaineering,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21908-1,MSV1-1CFCB52F658B3782,IS 1361:1978,TITLE_DERIVED_QUERY,steel windows industrial buildings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21909-1,MSV1-00121F90BBC3ECEF,IS 1832:1978,TITLE_DERIVED_QUERY,malathion technical,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21910-1,MSV1-4760C905B34E8E19,IS 2569:1978,TITLE_DERIVED_QUERY,malathion water dispersible powder concentrates,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21910-2,MSV1-4760C905B34E8E19,IS 2569:1978,TITLE_DERIVED_QUERY,malathion water dispersible powder,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21911-1,MSV1-ACD41F38CCB23721,IS 4084:1978,TITLE_DERIVED_QUERY,eyelets washers sail first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21911-2,MSV1-ACD41F38CCB23721,IS 4084:1978,TITLE_DERIVED_QUERY,eyelets washers sail first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21912-1,MSV1-D052361C7D88DCA1,IS 4174:1977,TITLE_DERIVED_QUERY,typewriter ribbons cotton first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21912-2,MSV1-D052361C7D88DCA1,IS 4174:1977,TITLE_DERIVED_QUERY,typewriter ribbons cotton first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21913-1,MSV1-9198CD7723525632,IS 6014:1978,TITLE_DERIVED_QUERY,emulsifiable larvicidal pyrethrum based first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21913-2,MSV1-9198CD7723525632,IS 6014:1978,TITLE_DERIVED_QUERY,emulsifiable larvicidal pyrethrum based,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21914-1,MSV1-D6FD5CB5486F8B6A,IS 6021:1978,TITLE_DERIVED_QUERY,equipment eyelets painted with without washers first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21914-2,MSV1-D6FD5CB5486F8B6A,IS 6021:1978,TITLE_DERIVED_QUERY,equipment eyelets painted with,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21915-1,MSV1-06A0C586E4FCD7EC,IS 7679:1978,TITLE_DERIVED_QUERY,specificaitons hair creams first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21915-2,MSV1-06A0C586E4FCD7EC,IS 7679:1978,TITLE_DERIVED_QUERY,specificaitons hair creams first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21916-1,MSV1-AA8FBF7929D512FD,IS 8664:1977,TITLE_DERIVED_QUERY,specificanon edible coconut flour expeller pressed,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21916-2,MSV1-AA8FBF7929D512FD,IS 8664:1977,TITLE_DERIVED_QUERY,specificanon edible coconut flour,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21917-1,MSV1-2CEA2761A6DFB36E,IS 8683:1977,TITLE_DERIVED_QUERY,acrylonitrile butadiene rubber,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21918-1,MSV1-6809C4D4FBB2397D,IS 8685:1977,TITLE_DERIVED_QUERY,aircraft lamps,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21919-1,MSV1-8B84A77305D4350B,IS 8712 (Part 1):1978,TITLE_DERIVED_QUERY,guidelines ordination dimensions shipbuilding principles dimensional ordination,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21919-2,MSV1-8B84A77305D4350B,IS 8712 (Part 1):1978,TITLE_DERIVED_QUERY,guidelines ordination dimensions shipbuilding,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21920-1,MSV1-7CEE4E8FCF9AE36F,IS 8716:1978,TITLE_DERIVED_QUERY,code practice packaging household electrical appliances,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21920-2,MSV1-7CEE4E8FCF9AE36F,IS 8716:1978,TITLE_DERIVED_QUERY,code practice packaging household,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21921-1,MSV1-DC94EDBA36352E8D,IS 8751 (Part 1):1978,TITLE_DERIVED_QUERY,footwear sizes mondopoint system fundamental characteristics,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21921-2,MSV1-DC94EDBA36352E8D,IS 8751 (Part 1):1978,TITLE_DERIVED_QUERY,footwear sizes mondopoint system,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21922-1,MSV1-AB82358AE3E72309,IS 8752:1978,TITLE_DERIVED_QUERY,towing hook between trailers tonnes gross mass transport,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21922-2,MSV1-AB82358AE3E72309,IS 8752:1978,TITLE_DERIVED_QUERY,towing hook between trailers,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21923-1,MSV1-9B00B596DD2B0B7D,IS 8756:1978,TITLE_DERIVED_QUERY,ball catches wooden almirahs,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21924-1,MSV1-3B6C244681E98442,IS 8769:1978,TITLE_DERIVED_QUERY,determination sulphated,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21925-1,MSV1-6BEB88596642C397,IS 8770:1978,TITLE_DERIVED_QUERY,artificial water laboratory,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21926-1,MSV1-A7F1F7472457800D,IS 8869:1978,TITLE_DERIVED_QUERY,washers corrugated sheet roofing,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21927-1,MSV1-F33AB6397E6F3D9C,IS 939:1977,TITLE_DERIVED_QUERY,snatch block with fibre rope fire brigade first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21927-2,MSV1-F33AB6397E6F3D9C,IS 939:1977,TITLE_DERIVED_QUERY,snatch block with fibre,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21928-1,MSV1-47930DCD3A94E531,IS 1479 (Part 3):1977,TITLE_DERIVED_QUERY,dairy industry bacteriological analysis milk first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21928-2,MSV1-47930DCD3A94E531,IS 1479 (Part 3):1977,TITLE_DERIVED_QUERY,dairy industry bacteriological analysis,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21929-1,MSV1-CC834158E1D36460,IS 1885 (Part 47):1977,TITLE_DERIVED_QUERY,electrotechnical vocabulary digital electronic equipment,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21929-2,MSV1-CC834158E1D36460,IS 1885 (Part 47):1977,TITLE_DERIVED_QUERY,electrotechnical vocabulary digital electronic,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21930-1,MSV1-31200D8FB7BF649D,IS 2837 (Part 2):1977,TITLE_DERIVED_QUERY,porcelain crucibles basins basins first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21930-2,MSV1-31200D8FB7BF649D,IS 2837 (Part 2):1977,TITLE_DERIVED_QUERY,porcelain crucibles basins basins,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21931-1,MSV1-3207589E6CC7265D,IS 3362:1977,TITLE_DERIVED_QUERY,code practice natural ventilaltion residential buildings first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21931-2,MSV1-3207589E6CC7265D,IS 3362:1977,TITLE_DERIVED_QUERY,code practice natural ventilaltion,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21932-1,MSV1-096EDF44873B8D5B,IS 4626:1978,TITLE_DERIVED_QUERY,dehydrated potatoes first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21933-1,MSV1-767F1EAF3A0290E2,IS 4628:1978,TITLE_DERIVED_QUERY,dehydrated okra bhindi first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21933-2,MSV1-767F1EAF3A0290E2,IS 4628:1978,TITLE_DERIVED_QUERY,dehydrated okra bhindi first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21934-1,MSV1-D3BC74D77ED0F4F7,IS 8705:1978,TITLE_DERIVED_QUERY,static invertors aircrafts,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21935-1,MSV1-99DAA3AC62A1A8C9,IS 8720:1978,TITLE_DERIVED_QUERY,sampling timber scantlings from depots their conversion,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21935-2,MSV1-99DAA3AC62A1A8C9,IS 8720:1978,TITLE_DERIVED_QUERY,sampling timber scantlings from,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21936-1,MSV1-EAE3AFA1E85EB80E,IS 8725:1978,TITLE_DERIVED_QUERY,wirebound wooden boxes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21937-1,MSV1-FFE9DAF0274C7C5A,IS 8726:1978,TITLE_DERIVED_QUERY,wirebound wooden crates,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21938-1,MSV1-A836886319D5D469,IS 8823:1978,TITLE_DERIVED_QUERY,triangular straightedges,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21939-1,MSV1-FF3EDEACC7856032,IS 8838:1978,TITLE_DERIVED_QUERY,forceps straight microlaryngeal surgery,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21940-1,MSV1-1D9AFB2B8FBE43BD,IS 8839:1978,TITLE_DERIVED_QUERY,forceps upwards microlaryngeal surgery,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21941-1,MSV1-9FDEDB3D565551F8,IS 8840:1978,TITLE_DERIVED_QUERY,scissors microlaryngeal surgery,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21942-1,MSV1-C84DFDD3FD305B04,IS 8841:1978,TITLE_DERIVED_QUERY,recommendations limits flts sizes above,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21942-2,MSV1-C84DFDD3FD305B04,IS 8841:1978,TITLE_DERIVED_QUERY,recommendations limits flts sizes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21943-1,MSV1-66BD6EB0403F3786,IS 8842:1978,TITLE_DERIVED_QUERY,high speed steel butt welded single point planing,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21943-2,MSV1-66BD6EB0403F3786,IS 8842:1978,TITLE_DERIVED_QUERY,high speed steel butt,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21944-1,MSV1-B0E169CD14A8CA7D,IS 8853:1978,TITLE_DERIVED_QUERY,retractor cheek,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21945-1,MSV1-A9BC315D9C7D1906,IS 8854:1978,TITLE_DERIVED_QUERY,retractor czerny pattern,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21946-1,MSV1-58931F2DBE27D092,IS 2089:1977,TITLE_DERIVED_QUERY,common proofed canvas duck paulins tarpaulins second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21946-2,MSV1-58931F2DBE27D092,IS 2089:1977,TITLE_DERIVED_QUERY,common proofed canvas duck,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21947-1,MSV1-A111EAB3F448D0C7,IS 2515:1978,TITLE_DERIVED_QUERY,chart guillotine shears first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21947-2,MSV1-A111EAB3F448D0C7,IS 2515:1978,TITLE_DERIVED_QUERY,chart guillotine shears first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21948-1,MSV1-C088CC1A9A473904,IS 2567:1978,TITLE_DERIVED_QUERY,malathion emulsifiable concentrates,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21949-1,MSV1-D767006346094EAD,IS 2568:1978,TITLE_DERIVED_QUERY,malathion dusting powders,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21950-1,MSV1-E0C5560296E564AA,IS 2662:1978,TITLE_DERIVED_QUERY,packages libraries first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21951-1,MSV1-8732E8E09EFE74CD,IS 2859:1977,TITLE_DERIVED_QUERY,code practice treatment water locomotive boilers first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21951-2,MSV1-8732E8E09EFE74CD,IS 2859:1977,TITLE_DERIVED_QUERY,code practice treatment water,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21952-1,MSV1-84B342DDB9B403EE,IS 2896:1978,TITLE_DERIVED_QUERY,thermometry electrical resistance guide,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21953-1,MSV1-19EFB5CBCFF31A86,IS 2954:1978,TITLE_DERIVED_QUERY,vegetable tanned leather belting first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21953-2,MSV1-19EFB5CBCFF31A86,IS 2954:1978,TITLE_DERIVED_QUERY,vegetable tanned leather belting,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21954-1,MSV1-1171D1BD96DFA7EA,IS 4624:1978,TITLE_DERIVED_QUERY,dehydrated peas first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21955-1,MSV1-0A286ABF42447401,IS 8649 (Part 1):1977,TITLE_DERIVED_QUERY,procedure designing conditioning system board ships heat load,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21955-2,MSV1-0A286ABF42447401,IS 8649 (Part 1):1977,TITLE_DERIVED_QUERY,procedure designing conditioning system,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21956-1,MSV1-8E7E569F31C45C06,IS 8678:1977,TITLE_DERIVED_QUERY,vegetable protein based yoghurt vegetable curds,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21956-2,MSV1-8E7E569F31C45C06,IS 8678:1977,TITLE_DERIVED_QUERY,vegetable protein based yoghurt,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21957-1,MSV1-53C017BD8509AFA7,IS 8680:1978,TITLE_DERIVED_QUERY,engineers drawing instruments compass double knee jointed with,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21957-2,MSV1-53C017BD8509AFA7,IS 8680:1978,TITLE_DERIVED_QUERY,engineers drawing instruments compass,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21958-1,MSV1-9A06811386D617B4,IS 8681:1978,TITLE_DERIVED_QUERY,engineers drawing instruments compass pencil double knee jointed,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21958-2,MSV1-9A06811386D617B4,IS 8681:1978,TITLE_DERIVED_QUERY,engineers drawing instruments compass,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21959-1,MSV1-F119DF2C967FA1B3,IS 8697:1977,TITLE_DERIVED_QUERY,code practice export packaging glass container ware,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21959-2,MSV1-F119DF2C967FA1B3,IS 8697:1977,TITLE_DERIVED_QUERY,code practice export packaging,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21960-1,MSV1-AE4B73C68820B4C2,IS 8699:1977,TITLE_DERIVED_QUERY,coated fabrics footwear industry,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21961-1,MSV1-DC72948E54708E56,IS 8712 (Part 4):1977,TITLE_DERIVED_QUERY,guidelines ordination dimensions shipbuilding controlling dimensions,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21961-2,MSV1-DC72948E54708E56,IS 8712 (Part 4):1977,TITLE_DERIVED_QUERY,guidelines ordination dimensions shipbuilding,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21962-1,MSV1-B9294A6E55DEDEE6,IS 8717:1978,TITLE_DERIVED_QUERY,code practice packaging cast iron pipes fittings diameter,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21962-2,MSV1-B9294A6E55DEDEE6,IS 8717:1978,TITLE_DERIVED_QUERY,code practice packaging cast,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21963-1,MSV1-FA1EAE1AFDC3BB0C,IS 8728:1977,TITLE_DERIVED_QUERY,adjustable range thermometers,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21964-1,MSV1-9B4C69ED020B0818,IS 2720 (Part 41):1977,TITLE_DERIVED_QUERY,soils measurement swelling pressure soils,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21964-2,MSV1-9B4C69ED020B0818,IS 2720 (Part 41):1977,TITLE_DERIVED_QUERY,soils measurement swelling pressure,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21965-1,MSV1-B8F5604490AE1CDC,IS 2720 (Part 27):1977,TITLE_DERIVED_QUERY,soils determination total soluble sulphates first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21965-2,MSV1-B8F5604490AE1CDC,IS 2720 (Part 27):1977,TITLE_DERIVED_QUERY,soils determination total soluble,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21966-1,MSV1-25E17630F4B0B94D,IS 3326:1978,TITLE_DERIVED_QUERY,cotton stockinette first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21967-1,MSV1-D90F11BB695F90A7,IS 4571:1977,TITLE_DERIVED_QUERY,aluminium extension ladders fire brigade first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21967-2,MSV1-D90F11BB695F90A7,IS 4571:1977,TITLE_DERIVED_QUERY,aluminium extension ladders fire,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21968-1,MSV1-88C1302B351F5DA9,IS 8252 (Part 3):1978,TITLE_DERIVED_QUERY,environmental tests aircraft equipment humidity hour cycle,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21968-2,MSV1-88C1302B351F5DA9,IS 8252 (Part 3):1978,TITLE_DERIVED_QUERY,environmental tests aircraft equipment,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21969-1,MSV1-9F5BFDDF98F2E53D,IS 8643:1977,TITLE_DERIVED_QUERY,methyl violet stamp,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21970-1,MSV1-F78D4C3EB8AEB505,IS 8651:1977,TITLE_DERIVED_QUERY,flame photometer,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21971-1,MSV1-AB735EAF1A77C32F,IS 8682:1977,TITLE_DERIVED_QUERY,guide treatment disposal effluents dairy industry,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21971-2,MSV1-AB735EAF1A77C32F,IS 8682:1977,TITLE_DERIVED_QUERY,guide treatment disposal effluents,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21972-1,MSV1-961B0C3FDC6611A6,IS 8706:1978,TITLE_DERIVED_QUERY,safety features alternating current ground power units aircraft,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21972-2,MSV1-961B0C3FDC6611A6,IS 8706:1978,TITLE_DERIVED_QUERY,safety features alternating current,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21973-1,MSV1-2FC0BDD7717B4CE2,IS 2720 (Part 21):1977,TITLE_DERIVED_QUERY,soils determination total soluble solids first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21973-2,MSV1-2FC0BDD7717B4CE2,IS 2720 (Part 21):1977,TITLE_DERIVED_QUERY,soils determination total soluble,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21974-1,MSV1-524F1288BA847AC5,IS 8629 (Part 1 to 3):1977,TITLE_DERIVED_QUERY,code practice protection iron steel structures from atmospheric,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21974-2,MSV1-524F1288BA847AC5,IS 8629 (Part 1 to 3):1977,TITLE_DERIVED_QUERY,code practice protection iron,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21975-1,MSV1-215D68A46CF170E1,IS 1903:1977,TITLE_DERIVED_QUERY,recommendations shape dimensions jute loom pickers first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21975-2,MSV1-215D68A46CF170E1,IS 1903:1977,TITLE_DERIVED_QUERY,recommendations shape dimensions jute,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
