recommendation_id,query_id,standard_id,rank,evidence_type,evidence_text,source,validation_status
REC-8A2A001B9C8B7608,SYN-REQ-04042,MSV1-39789E180D6CEE45,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for sodium pyrophosphate for electroplating,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-04FD428C902A2F2F,SYN-REQ-04043,MSV1-710387B607419BC5,1,TITLE_GROUNDED_MATCH,Query template directly names: Energy efficiency and renewable energy sources - Common international terminology: Part 2 renewable energy sources,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-78BF6079C78367C4,SYN-REQ-04044,MSV1-89BF8ED303549DDC,1,TITLE_GROUNDED_MATCH,Query template directly names: Cardiovascular Implants and Extracorporeal Systems Cardiovascular Absorbable Implants,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D72D326DC653BD42,SYN-REQ-04045,MSV1-F40A9E0C7A800EC4,1,TITLE_GROUNDED_MATCH,Query template directly names: Information Technology - Electronic Discovery Part 2: Guidance for Governance and Management of Electronic Discovery,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3B28C5588B98773D,SYN-REQ-04046,MSV1-D707094CAEAC5D06,1,TITLE_GROUNDED_MATCH,Query template directly names: Engineers Drawing Instruments - Dividers - Specification ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A3AFE9926AA87BF0,SYN-REQ-04047,MSV1-82B98A11D7C82EBE,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles - Determination of the slippage resistance of yarns at a seam in woven fabrics Part 1 Fixed seam opening method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D4795A8FDC4BC637,SYN-REQ-04048,MSV1-7C8F0238E194B32D,1,TITLE_GROUNDED_MATCH,Query template directly names: Instrument transformers: Part 100 guidance for application of current transformers in power system protection,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-AAE531398BB0BA16,SYN-REQ-04049,MSV1-9B3FC3020B3F0E01,1,TITLE_GROUNDED_MATCH,Query template directly names: Medical Textiles — Bio-Protective Coveralls — Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2D1C62F8D99927D7,SYN-REQ-04050,MSV1-C58E1CBE91419433,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Test for Vitreous Enamels and Frits Part 2 Fusion Flow Test ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-607D0D6C5F94B426,SYN-REQ-04051,MSV1-CD830C2DB5127187,1,TITLE_GROUNDED_MATCH,Query template directly names: Free cuttxng brass wire specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7310255A65243168,SYN-REQ-04052,MSV1-448B176A744F96C2,1,TITLE_GROUNDED_MATCH,Query template directly names: Raw optical glass - Resistance to attack by aqueous alkaline phosphate - Containing detergent solutions at 50°C - Testing and classification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4B8973C0052D768E,SYN-REQ-04053,MSV1-22951B219409DA47,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of chemical analysis of brasses,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-48C7CE91DB59CF4E,SYN-REQ-04054,MSV1-5BB3F2A6A6E014CE,1,TITLE_GROUNDED_MATCH,Query template directly names: Glossary of terms relating to emission spectroscopy,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4AB1F0D740217646,SYN-REQ-04055,MSV1-81E8927A6ED8C836,1,TITLE_GROUNDED_MATCH,Query template directly names: Bevel protractors -- Specification (second revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B42F8D9D1C0DE56F,SYN-REQ-04056,MSV1-28D33F3DD0EB11CC,1,TITLE_GROUNDED_MATCH,Query template directly names: Graphical symbols for kinematic diagrams: Part 3,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-76C828FA9B32E02F,SYN-REQ-04057,MSV1-DBE0E4B5DB652147,1,TITLE_GROUNDED_MATCH,Query template directly names: ROUND STEEL WIRE ROPE USED AS BALANCE ROPES IN MINES SPECIFICATION,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1946807CA6363884,SYN-REQ-04058,MSV1-B1C1498590F228E4,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for rasps (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-C5189CA890AC8403,SYN-REQ-04059,MSV1-576A16FF9F8F4F91,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of test for petroleum and its part 183 Petroleum and related Products -Determination of wick flame persistence of fire-resistant Fluids,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6B3478F7FCC2FDB5,SYN-REQ-04060,MSV1-F10935C2125A09CC,1,TITLE_GROUNDED_MATCH,Query template directly names: Compounded Feeds for Young Stock — Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A24BE8B38E82DD27,SYN-REQ-04061,MSV1-F42E8833B5839B00,1,TITLE_GROUNDED_MATCH,Query template directly names: Measurement of sound insulation in buildings and of building elements: Part 3 laboratory measurements of airborne sound insulation of building elements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EECB20BF823BA934,SYN-REQ-04062,MSV1-357F40465974D9BD,1,TITLE_GROUNDED_MATCH,Query template directly names: Geometrical Product Specifications (GPS)— Surface Texture — Profile Method — Measurement Standards: Part 2 Software Measurement Standards (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5B8EBF8B0931F0D7,SYN-REQ-04063,MSV1-4823B391A7D91C82,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles - Multifibre adjacent fabric - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-74076DE271A7DFDB,SYN-REQ-04064,MSV1-185C49EFA759DB4E,1,TITLE_GROUNDED_MATCH,Query template directly names: Rigid polyvinyl chloride (pvc) compounds - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E2B992F04C4470C7,SYN-REQ-04065,MSV1-3E401A2CB6E8A7CC,1,TITLE_GROUNDED_MATCH,Query template directly names: H?ij?ma (Cupping therapy) - Code of Practice,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1B11C383EDB39439,SYN-REQ-04066,MSV1-F7D307D534AA20DD,1,TITLE_GROUNDED_MATCH,Query template directly names: Requirements for General Purpose Amplitude Modulated Radio Frequency Signal Generators (30 Kc/s to 30 Mc/s),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1263E337FB410C4F,SYN-REQ-04067,MSV1-89B79C21409A3E9D,1,TITLE_GROUNDED_MATCH,Query template directly names: Electric Cables for Photovoltaic Systems for Rated Voltage 1 500 V d.c.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DB9DB586B370AB9A,SYN-REQ-04068,MSV1-BE8831E54434FDD1,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of chemical analysis of bauxite: Part 6 determination of vanadium (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8D060ADC3624C81F,SYN-REQ-04069,MSV1-6F4D943EC0D18B7B,1,TITLE_GROUNDED_MATCH,Query template directly names: Implants for surgery - Specification and verification of synthetic anatomical bone models for testing,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6ABFF3B6B9600005,SYN-REQ-04070,MSV1-563C2AC8435F37A7,1,TITLE_GROUNDED_MATCH,Query template directly names: Information technology Cross-jurisdictional and societal aspects of implementation of biometric technologies Pictograms icons and symbols for use with biometric systems Part 5: Face applications,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A45D962C2BF37CD9,SYN-REQ-04071,MSV1-B1A155BF831757F6,1,TITLE_GROUNDED_MATCH,Query template directly names: Calibrated round steel link lifting chains - Guidelines for proper use and maintenance,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1EF0220BDB9FA280,SYN-REQ-04072,MSV1-67C4A85507B69208,1,TITLE_GROUNDED_MATCH,Query template directly names: Optical instruments - Bubbles - Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-19BDFE8F91CEE643,SYN-REQ-04073,MSV1-CA51E311FDBE1D6A,1,TITLE_GROUNDED_MATCH,Query template directly names: Irrigation Equipment — Granulated Media Filters — Specification ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1AC86CE1E7F79F53,SYN-REQ-04074,MSV1-50219E65DDDA97FF,1,TITLE_GROUNDED_MATCH,Query template directly names: Paddy Dehusker — Rubber Roller Type — Specification ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E7C0C5E821082AFF,SYN-REQ-04075,MSV1-7FA7DFFB718720B5,1,TITLE_GROUNDED_MATCH,Query template directly names: Acceptance Tests for CO2-laser Beam Machines for High Quality Welding and Cutting Part 4 Machines with 2-D Moving Optics,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7C89A57B891ED5AE,SYN-REQ-04076,MSV1-544A9DA89F1E326F,1,TITLE_GROUNDED_MATCH,Query template directly names: Environmental tests for aircraft equipment: Part 16 shock,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1B96AF23A7EE8404,SYN-REQ-04077,MSV1-78A5C049E52B3C96,1,TITLE_GROUNDED_MATCH,Query template directly names: Use of Geospatial Tools and Technologies in Environmental Impact Assessment and Environment Management Plan — Recommendations,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-F1E7B33CA8AF7747,SYN-REQ-04078,MSV1-0BFA559DDE383F27,1,TITLE_GROUNDED_MATCH,Query template directly names: Method for measurement of air pollution: Part 12 polynuclear aromatic hydrocarbons (PAHs) in air particulate matter (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8692ACAC8EB0A6B6,SYN-REQ-04079,MSV1-B18D7FE6DBA1BE3D,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of test for dairy industry: Part 5 methods of dairy plant control,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-697DC5D1792A151C,SYN-REQ-04080,MSV1-858D0B352645FEB9,1,TITLE_GROUNDED_MATCH,Query template directly names: Schedule for properties and availability of stones for construction purposes: Part 1 Gujarat state: Sec 1 Availability of stones,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6DD606EA1ACE10B9,SYN-REQ-04081,MSV1-C74CFF544F9E4B42,1,TITLE_GROUNDED_MATCH,Query template directly names: Unhairing and Scudding knife for leather industry - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-984E11D7ED8801F9,SYN-REQ-04082,MSV1-6E43895AB33E5347,1,TITLE_GROUNDED_MATCH,Query template directly names: Wearable electronic devices and technologies Part 402 : Performance measurement of fitness wearables Section 1: Test methods of glove-type motion sensors for measuring finger movements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-34338DB547D748AD,SYN-REQ-04083,MSV1-1E77164F4491D493,1,TITLE_GROUNDED_MATCH,Query template directly names: POLYETHYLENE BAGS FOR GENERAL PURPOSES - SPECIFICATION (third revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-51D3F6B38ABEA38F,SYN-REQ-04084,MSV1-6F3E6D440FE5862E,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for Axle Assembly for Conventional Animal - Drawn Vehicles,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-AA8FBAB4F4F87FCA,SYN-REQ-04085,MSV1-14D93440BC6F618D,1,TITLE_GROUNDED_MATCH,"Query template directly names: Needle, Biopsy, Liver, Silverman's Pattern",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-263F2ADE5B79C985,SYN-REQ-04086,MSV1-48BB9F5CFFA51AF7,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of sampling and test for natural and synthetic perfumery materials: Part 23 preparation of test samples,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-02A7A483747D7460,SYN-REQ-04087,MSV1-452F9E167D9E522F,1,TITLE_GROUNDED_MATCH,Query template directly names: SPACE SYSTEMS SAFETY REQUIREMENTS PART 1: SYSTEM SAFETY,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-F988A02EED2C9B93,SYN-REQ-04088,MSV1-E97900B467025BA3,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for flat split cotters (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-48AB9B7ADEE67BF3,SYN-REQ-04089,MSV1-FC2B1948AFED01F5,1,TITLE_GROUNDED_MATCH,Query template directly names: Measurement of Fluid Flow by Means of Pressure Differential Devices Inserted In Circular Cross Section Conduits Running Full Part 4 Venturi Tubes ( FIRST REVISION),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-87419395DD3B04EF,SYN-REQ-04090,MSV1-C05C7477360A7231,1,TITLE_GROUNDED_MATCH,Query template directly names: Guide for laying lining of canals with hot bitumen or bituminous felts,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-91CE749118765084,SYN-REQ-04091,MSV1-8C79F8EFB691E5B2,1,TITLE_GROUNDED_MATCH,Query template directly names: Refractory mortars : Part 7 Determination of permanent change in dimensions on heating,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6FDE3E25E5F097C8,SYN-REQ-04092,MSV1-28348B490A1E49B9,1,TITLE_GROUNDED_MATCH,Query template directly names: Cotton Seed Delinting Machinery — Delinting Machine with Electrical Heating and Hydraulic System — Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-49265B850FBFDD96,SYN-REQ-04093,MSV1-441547F506EFBC28,1,TITLE_GROUNDED_MATCH,Query template directly names: Lasers and laser - Related equipment - Test methods for laser beam parameters - Beam positional stability (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-48AFA575C96A759E,SYN-REQ-04094,MSV1-020A3427BD9BF090,1,TITLE_GROUNDED_MATCH,Query template directly names: Windows and Pedestrian Doors Vocabulary,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5886287BBD7DD68D,SYN-REQ-04095,MSV1-8B236E9D9264D720,1,TITLE_GROUNDED_MATCH,Query template directly names: METHODS OF CHEMICAL TESTING OF LEATHER Part 13 Determination of total silicon content Reduced molybdosilicate spectrometric method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-57471F16BAE08468,SYN-REQ-04096,MSV1-0EF11905AF1B2E60,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for parallel hand reamers with parallel shanks (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-25DDA29906BC217E,SYN-REQ-04097,MSV1-D404CDC367699E5A,1,TITLE_GROUNDED_MATCH,Query template directly names: TEXTILES CLOTH ROLLERS FOR PLAIN CALICO LOOMS SPECIFICATION First Revision of IS 3627,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-46C77A71F066A705,SYN-REQ-04098,MSV1-508FEC8B224CFC20,1,TITLE_GROUNDED_MATCH,"Query template directly names: Cyphenothrin, EC - Specification",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-78F80B1C773A8F1C,SYN-REQ-04099,MSV1-3CC7A787F74A0CE4,1,TITLE_GROUNDED_MATCH,Query template directly names: Hydrometric determinations - Measurement of suspended sediment transport in tidal channels,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E9B86A4BC17AEAA1,SYN-REQ-04100,MSV1-90D80A81952E2A5E,1,TITLE_GROUNDED_MATCH,"Query template directly names: TEXTILES - COTTON, INTERLOCK KNITTED FABRIC - SPECIFICATION (First Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-31874B06D73D2249,SYN-REQ-04101,MSV1-196DFA391FB8E62E,1,TITLE_GROUNDED_MATCH,Query template directly names: PLASTICS BIOBASED CONTENT : PART 1 GENERAL PRINCIPLES,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3434B0443248FD18,SYN-REQ-04102,MSV1-F17A4AD3C10A2306,1,TITLE_GROUNDED_MATCH,Query template directly names: Graphic symbols for fire protection plans,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9A592D113908518E,SYN-REQ-04103,MSV1-F436FFE3DB1A1492,1,TITLE_GROUNDED_MATCH,Query template directly names: Guidance on human aspects of dependability Superseding IS 11743:1986,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-233E81A34BEE2300,SYN-REQ-04104,MSV1-414B112DC280BD13,1,TITLE_GROUNDED_MATCH,Query template directly names: Stub milling arbors with self-release 7/24 taper and with key -- Specification (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7D9FA603F7641723,SYN-REQ-04105,MSV1-0E837279B7507734,1,TITLE_GROUNDED_MATCH,Query template directly names: Preferred current ratings,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EB0674F88C1C443E,SYN-REQ-04106,MSV1-0752BA6A47FA1C50,1,TITLE_GROUNDED_MATCH,Query template directly names: Recommendations for hydraulic design of duck bill spillways,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9045EC1DBCF48F55,SYN-REQ-04107,MSV1-977B480C1CFBAB5E,1,TITLE_GROUNDED_MATCH,Query template directly names: SPACE SYSTEMS EARLY OPERATIONS PART 2 INITIALIZATION PLAN,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A948A9E6AAAEF2A7,SYN-REQ-04108,MSV1-44C4CF12E0ECC860,1,TITLE_GROUNDED_MATCH,Query template directly names: Bamboo Chicks - Specification Part 2 Coarse (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-92EE327D5230D707,SYN-REQ-04109,MSV1-86D390378EAD1308,1,TITLE_GROUNDED_MATCH,Query template directly names: Helical compression springs: Part 5 hot coiled springs made from circular section bars - Specification (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4519411AE81E18B0,SYN-REQ-04110,MSV1-D3B3A8788835E316,1,TITLE_GROUNDED_MATCH,Query template directly names: Dimensionsofferritecomponents for CTV: Part 1 cores for deflection coil,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6A72131ABB23A878,SYN-REQ-04111,MSV1-9A82029F47BCB5F8,1,TITLE_GROUNDED_MATCH,Query template directly names: Wheelchairs Part 9: Climatic tests for electric wheelchairs,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DDAC6BF19E65CEFE,SYN-REQ-04112,MSV1-2A4D58DAE7DFF5EA,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles – Ground sheets (light weight) – Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-34C74D1D96E8EF0B,SYN-REQ-04113,MSV1-7BA622D62489BD73,1,TITLE_GROUNDED_MATCH,Query template directly names: Wind energy generation systems Part 12: Power performance measurements of electricity producing wind turbines Overview,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1802BFF1D10AB90F,SYN-REQ-04114,MSV1-C2E9D183FEB86E6D,1,TITLE_GROUNDED_MATCH,Query template directly names: Surface acoustic wave SAW filters of assessed quality Part 1: Generic specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DC907EB705F9F918,SYN-REQ-04115,MSV1-24C4E5239DAC2930,1,TITLE_GROUNDED_MATCH,Query template directly names: Stille Luer's Pattern Orthopaedic Gouge Forceps - Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8A31A3DF3C71D6AB,SYN-REQ-04116,MSV1-7732E2C4A19DF421,1,TITLE_GROUNDED_MATCH,Query template directly names: Project Management — Glossary of Terms ( Third Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1724342BACD2E6D8,SYN-REQ-04117,MSV1-5EEBFB5BAD5F423A,1,TITLE_GROUNDED_MATCH,"Query template directly names: Ready mixed paint, brushing, grey filler, for enamels for use over primers - Specification (Third Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-12046C6AC12B382C,SYN-REQ-04118,MSV1-491964D91E4E9D59,1,TITLE_GROUNDED_MATCH,Query template directly names: PLASTICS — METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 4 TENSILE VIBRATION — NON-RESONANCE METHOD,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-22B53F68E67FA39C,SYN-REQ-04119,MSV1-25F271F0652D8DEA,1,TITLE_GROUNDED_MATCH,Query template directly names: Drop Weight Tear Test on Ferritic Steels and Line Pipe ? Method of Test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0ED94E19715F6FA3,SYN-REQ-04120,MSV1-6C31FD113A17BC1B,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles - Dope Dyed Polyester Material - Identification Method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B9F9DC120D5DEA43,SYN-REQ-04121,MSV1-F77615A5A703FE83,1,TITLE_GROUNDED_MATCH,Query template directly names: Dimensions for moulds for cast resin based straight through joints for cables for working voltages from 3.3 kV up to and including 11 kV,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-FDABB44C285A1B16,SYN-REQ-04122,MSV1-C143E2FA4E0189AB,1,TITLE_GROUNDED_MATCH,Query template directly names: Refrigerated storage cabinets and counters for professional use Performance and energy consumption,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7680CC6F318A8A26,SYN-REQ-04123,MSV1-7ED6538DC13D3AB9,1,TITLE_GROUNDED_MATCH,Query template directly names: Submerged arc welding of mild steel and low alloy steels - Recommendations (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2236AE7C64EC8E75,SYN-REQ-04124,MSV1-1BEBD16120FAE0ED,1,TITLE_GROUNDED_MATCH,Query template directly names: FACE WASH - SPECIFICATION,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B969DBE333A12423,SYN-REQ-04125,MSV1-B502E3B4C44D7FE0,1,TITLE_GROUNDED_MATCH,"Query template directly names: Nuclear energy, nuclear technologies and radiological protection - Vocabulary : Part 6 Nuclear medicine",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-785DB434A3CB7F0C,SYN-REQ-04126,MSV1-1E6B96779F89689F,1,TITLE_GROUNDED_MATCH,Query template directly names: Automotive Vehicles â€• Vehicle Dynamics Test Methods Part 2 Steady-State Test Procedure for Vehicle Stability and Controllability — Open-Loop and Closed Loop Test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-001F51B9A7BD42F9,SYN-REQ-04127,MSV1-D42B6CE86E4BCEEB,1,TITLE_GROUNDED_MATCH,Query template directly names: Determination of brittleness by Izod impact (See IS 1708: PARTS 1 TO 18),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4315C84CBD693EF8,SYN-REQ-04128,MSV1-02D4FC3F78822AAF,1,TITLE_GROUNDED_MATCH,Query template directly names: Laboratory glassware - Bottles: Part 3 aspirator (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-43990D9240C54EFD,SYN-REQ-04129,MSV1-D605CEA3CB0CC7F7,1,TITLE_GROUNDED_MATCH,Query template directly names: Exfoliated vermiculite - Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
