trace_id,query_id,stage,input_json,output_json,validation_status
TRACE-BB8209B16E2A69BF,SYN-REQ-03862,SYNTHETIC_DATA_GENERATION,"{""title"": ""TYRE YARNS CORDS AND TYRE CORD FABRICS MADE FROM MAN-MADE FIBRES METHODS OF TEST PART 13 STATIC ADHESION OF TEXTILE TYRE CORD TO VULCANIZED RUBBER""}","{""standard_id"": ""MSV1-0B2BC0F7090F79A0""}",SYNTHETIC
TRACE-6B7AC5813FF42DB8,SYN-REQ-03863,SYNTHETIC_DATA_GENERATION,"{""title"": ""METHODS OF SAMPLING AND TEST FOR PAINTS VARNISHES AND RELATED PRODUCTS PART 11 Evaluation of degradation of coatings - Designation of quantity and size of defects and of intensity of uniform changes in appearance Sec 6 Assessment of degree of chalking by tape method""}","{""standard_id"": ""MSV1-A7E0F11D72968405""}",SYNTHETIC
TRACE-ABF0BA4A2CD24525,SYN-REQ-03864,SYNTHETIC_DATA_GENERATION,"{""title"": ""Respiratory protective devices Methods of test and test equipment : Part 6 Mechanical resistance strength of components and connections (First Revision) Amendment- 1""}","{""standard_id"": ""MSV1-2F4024661F9F3482""}",SYNTHETIC
TRACE-8231CE1E75B28219,SYN-REQ-03865,SYNTHETIC_DATA_GENERATION,"{""title"": ""Metallic materials - Sheet and strip - Erichsen cupping test (Third Revision)""}","{""standard_id"": ""MSV1-BFADB3B4C27E63B5""}",SYNTHETIC
TRACE-F6DCA35AAA1FE6F4,SYN-REQ-03866,SYNTHETIC_DATA_GENERATION,"{""title"": ""LETTER SYMBOLS AND SIGNS USED IN ELECTRICAL TECHNOLOGY - PART 1: GENERAL (Second Revision)""}","{""standard_id"": ""MSV1-0E4EB660D65A3A9B""}",SYNTHETIC
TRACE-74873AEBD1D997D5,SYN-REQ-03867,SYNTHETIC_DATA_GENERATION,"{""title"": ""Textiles - Tubular Nylon Tapes for Aerospace Applications - Specification (Second Revision)""}","{""standard_id"": ""MSV1-89D860932AA13187""}",SYNTHETIC
TRACE-ECF2F7A66F708CBB,SYN-REQ-03868,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for deflection coil units used with TV picture tubes: Part 2 type dcu is for 470 mm, 510 mm, 590 mm and 610 mm TV picture tubes""}","{""standard_id"": ""MSV1-C2F4CBF4EC80C81E""}",SYNTHETIC
TRACE-EEEECA0BE47C54AD,SYN-REQ-03869,SYNTHETIC_DATA_GENERATION,"{""title"": ""Sintered Bearings \u2014 Specification (Second Revision)""}","{""standard_id"": ""MSV1-3264D715FD106874""}",SYNTHETIC
TRACE-53ED29706B9ABAAB,SYN-REQ-03870,SYNTHETIC_DATA_GENERATION,"{""title"": ""Textiles - Test Methods for Nonwovens Part 10 Lint and Other Particle Generation in the Dry State""}","{""standard_id"": ""MSV1-3665137CAFFD3BA4""}",SYNTHETIC
TRACE-A3560A54B152EDA3,SYN-REQ-03871,SYNTHETIC_DATA_GENERATION,"{""title"": ""Sodium carboxymethyl cellulose, food grade - Specification (third revision)""}","{""standard_id"": ""MSV1-EE967F00771BBFCC""}",SYNTHETIC
TRACE-B56EF9AB02BBD00F,SYN-REQ-03872,SYNTHETIC_DATA_GENERATION,"{""title"": ""Automotive Vehicles?bumper Fitment On--M1 Categoryof Vehicles?test Methods""}","{""standard_id"": ""MSV1-3A15BC2AFD9D5664""}",SYNTHETIC
TRACE-A65CF0904B3957D0,SYN-REQ-03873,SYNTHETIC_DATA_GENERATION,"{""title"": ""Iron powder for powder metallurgical applications (First Revision)""}","{""standard_id"": ""MSV1-0CA28B0B39DF8CB9""}",SYNTHETIC
TRACE-5AB5D1435ED3DA9B,SYN-REQ-03874,SYNTHETIC_DATA_GENERATION,"{""title"": ""Reciprocating internal combustion engines Exhaust emission measurement Part 4: Steady-state and transient test cycles for different engine applications""}","{""standard_id"": ""MSV1-D7F40CCB2D65C2D5""}",SYNTHETIC
TRACE-0811EB432DA8C752,SYN-REQ-03875,SYNTHETIC_DATA_GENERATION,"{""title"": ""Information and documentation - Determination of price indexes for print and electronic media purchased by libraries""}","{""standard_id"": ""MSV1-218CD3E6ED145E0B""}",SYNTHETIC
TRACE-699B050AFD687879,SYN-REQ-03876,SYNTHETIC_DATA_GENERATION,"{""title"": ""Guide for fishing gear - Part 10 Seer gillnet (first revision)""}","{""standard_id"": ""MSV1-93CAFAF513635160""}",SYNTHETIC
TRACE-0566C41F97DDEED4,SYN-REQ-03877,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for distribution caps and rotor arms for automobiles (First Revision)""}","{""standard_id"": ""MSV1-B6259461E2D837F2""}",SYNTHETIC
TRACE-8F9310183F0844C5,SYN-REQ-03878,SYNTHETIC_DATA_GENERATION,"{""title"": ""Fixed capacitors for use in electronic equipment: Sectional specification for fixed capacitors for electromagnetic interference suppression and connection to the supply mains""}","{""standard_id"": ""MSV1-0752EA2C27ADF4CD""}",SYNTHETIC
TRACE-97EEF1DCB549593A,SYN-REQ-03879,SYNTHETIC_DATA_GENERATION,"{""title"": ""Recommended SI Units for Textiles""}","{""standard_id"": ""MSV1-EC07056BB8AC7D1F""}",SYNTHETIC
TRACE-BC10A68E679B72AF,SYN-REQ-03880,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for concrete finishers""}","{""standard_id"": ""MSV1-E43C82A895204361""}",SYNTHETIC
TRACE-4B0342BDF559F377,SYN-REQ-03881,SYNTHETIC_DATA_GENERATION,"{""title"": ""Microphones and Earphones for Speech Communications""}","{""standard_id"": ""MSV1-43009F622134F730""}",SYNTHETIC
TRACE-2D4227BF3BDD93FE,SYN-REQ-03882,SYNTHETIC_DATA_GENERATION,"{""title"": ""Fibre ropes of polyester / Polyolefin dual fibres""}","{""standard_id"": ""MSV1-B64E73E09066E996""}",SYNTHETIC
TRACE-129CB54B58BB1E63,SYN-REQ-03883,SYNTHETIC_DATA_GENERATION,"{""title"": ""Metal Paper Trays - Specification""}","{""standard_id"": ""MSV1-4A2DCF3964F3C178""}",SYNTHETIC
TRACE-38128A05069B34CD,SYN-REQ-03884,SYNTHETIC_DATA_GENERATION,"{""title"": ""Brushes, boiler tube (Without Shank) - Specification (First Revision)""}","{""standard_id"": ""MSV1-D9AE16EA5F903147""}",SYNTHETIC
TRACE-62C4ADA3A29EEEAA,SYN-REQ-03885,SYNTHETIC_DATA_GENERATION,"{""title"": ""Signaling Mirror for Lifeboats and Liferafts for Sea-going Ships (HINDI)""}","{""standard_id"": ""MSV1-F20E1EF72688FFE0""}",SYNTHETIC
TRACE-4F83271460768AB7,SYN-REQ-03886,SYNTHETIC_DATA_GENERATION,"{""title"": ""Lung Ventilators and Related Equipment - Vocabulary and Semantics""}","{""standard_id"": ""MSV1-ADC0E274F16D933D""}",SYNTHETIC
TRACE-496B1572BC86DD05,SYN-REQ-03887,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for Coir Mats ( First Revision )""}","{""standard_id"": ""MSV1-2350C382F23D680C""}",SYNTHETIC
TRACE-F1D27BB61BFE1B28,SYN-REQ-03888,SYNTHETIC_DATA_GENERATION,"{""title"": ""Fire-Resistance Tests - Elements of Building Construction Part 8 Specific Requirements for Non-load Bearing Vertical Separating Elements""}","{""standard_id"": ""MSV1-629A228E0B543AB2""}",SYNTHETIC
TRACE-BF658E0DBC6DFF71,SYN-REQ-03889,SYNTHETIC_DATA_GENERATION,"{""title"": ""Geological exploration by geophysical method (Seismic Refraction) - Code of practice""}","{""standard_id"": ""MSV1-027881CB6BAE357A""}",SYNTHETIC
TRACE-3344918F2A91797B,SYN-REQ-03890,SYNTHETIC_DATA_GENERATION,"{""title"": ""Leather - Methods of Sampling Part 3 Specimen and Test Piece Conditioning for Physical and Mechanical Tests (second revision)""}","{""standard_id"": ""MSV1-C894E94E0FB5D312""}",SYNTHETIC
TRACE-C3E363432B2588D0,SYN-REQ-03891,SYNTHETIC_DATA_GENERATION,"{""title"": ""Agro Textiles \u2014 High Density Polyethylene (HDPE) Woven Dry Fodder Storage Bags \u2014 Specification""}","{""standard_id"": ""MSV1-5A7D934AC80CF8A9""}",SYNTHETIC
TRACE-C74B2E89F61FC280,SYN-REQ-03892,SYNTHETIC_DATA_GENERATION,"{""title"": ""Link and Test Connectors - Specificaiton: Part 2 Socket for Conventional Wiring: Sec 4 Six - Way Socket Link and Test Connector""}","{""standard_id"": ""MSV1-26C6F49282A76E89""}",SYNTHETIC
TRACE-D11846CB8A3A7C9D,SYN-REQ-03893,SYNTHETIC_DATA_GENERATION,"{""title"": ""E22, E25, E27 & E30 FUEL \u2013 ADMIXTURE OF ANHYDROUS ETHANOL AND GASOLINE \u2014 SPECIFICATION""}","{""standard_id"": ""MSV1-501036F01D0A3050""}",SYNTHETIC
TRACE-263307004D396E1A,SYN-REQ-03894,SYNTHETIC_DATA_GENERATION,"{""title"": ""Animal feeding stuffs, cereals and milled cereal products - Guidelines for the application of near infrared spectrometry""}","{""standard_id"": ""MSV1-0FC734DDF09A41EC""}",SYNTHETIC
TRACE-E05C1FBB5109AF44,SYN-REQ-03895,SYNTHETIC_DATA_GENERATION,"{""title"": ""Bamboo-Jute Composite Panel Door Shutter - Specification""}","{""standard_id"": ""MSV1-587A45E56335FB32""}",SYNTHETIC
TRACE-BD99B6925E4A1A04,SYN-REQ-03896,SYNTHETIC_DATA_GENERATION,"{""title"": ""ENT Surgery Instruments - Nasal Saws - Joseph's pattern - specification (First Revision)""}","{""standard_id"": ""MSV1-F8237E609E455462""}",SYNTHETIC
TRACE-55FF28DE854FF0AC,SYN-REQ-03897,SYNTHETIC_DATA_GENERATION,"{""title"": ""Textiles \u2014 Test methods for evaluating the electrostatic propensity of fabrics Part 3 Test method using manual friction""}","{""standard_id"": ""MSV1-D791CCE54E25572D""}",SYNTHETIC
TRACE-8ABF24B351A77A3F,SYN-REQ-03898,SYNTHETIC_DATA_GENERATION,"{""title"": ""Cranes - Proof of Competence of Steel Structures""}","{""standard_id"": ""MSV1-8660EFFA1689F180""}",SYNTHETIC
TRACE-218D860675E3E0B9,SYN-REQ-03899,SYNTHETIC_DATA_GENERATION,"{""title"": ""Cylinders for on - Board Storage of Compressed Gasesous Hydrogen and Hydrogen Blends as a Fuel for Automative Vehicles - Specification""}","{""standard_id"": ""MSV1-288111E60177DE91""}",SYNTHETIC
TRACE-818B7CDF8E2ECCD4,SYN-REQ-03900,SYNTHETIC_DATA_GENERATION,"{""title"": ""Information Technology Part 3: Home Electronic Systems (HES) Architecture Section 2: Communication Layers Transport, Network and General Parts of Data Link Layer for Network Based Control of HES Class 1""}","{""standard_id"": ""MSV1-9BD8D272A6F36998""}",SYNTHETIC
TRACE-003A264A3EABCC57,SYN-REQ-03901,SYNTHETIC_DATA_GENERATION,"{""title"": ""Information Technology - Big Data - Overview and Vocabulary""}","{""standard_id"": ""MSV1-9D1099AB2696578C""}",SYNTHETIC
TRACE-6FFDD20092895246,SYN-REQ-03902,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for mould and core sand dryers, rotary type""}","{""standard_id"": ""MSV1-3A9BCD7C74A50953""}",SYNTHETIC
TRACE-9DE58FC47C354F2E,SYN-REQ-03903,SYNTHETIC_DATA_GENERATION,"{""title"": ""Sterile single use scalp vein (Winged Needle) infusion set""}","{""standard_id"": ""MSV1-AFF268A07815CEE7""}",SYNTHETIC
TRACE-0A1BA712A3EB21BC,SYN-REQ-03904,SYNTHETIC_DATA_GENERATION,"{""title"": ""Radiochemical Laboratory - Code of Safety (First Revision)""}","{""standard_id"": ""MSV1-955D966CFFFC1537""}",SYNTHETIC
TRACE-FB854A39345EDCF3,SYN-REQ-03905,SYNTHETIC_DATA_GENERATION,"{""title"": ""Meat and meat Products - Chicken sausages - Specification""}","{""standard_id"": ""MSV1-A5A624F4FC9DB1A6""}",SYNTHETIC
TRACE-481F39446C5AC237,SYN-REQ-03906,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for nut drivers""}","{""standard_id"": ""MSV1-D5F294B39FA61F8F""}",SYNTHETIC
TRACE-7C290087764F3641,SYN-REQ-03907,SYNTHETIC_DATA_GENERATION,"{""title"": ""SLlDE RAILS FOR USE IN ABATTOIRS SPECIFICATION First Revision of IS 6628""}","{""standard_id"": ""MSV1-CF2330BA018E6BA6""}",SYNTHETIC
TRACE-E127EC48E52E214F,SYN-REQ-03908,SYNTHETIC_DATA_GENERATION,"{""title"": ""Environmental tests for aircraft equipment: Part 4 ice formatiOn""}","{""standard_id"": ""MSV1-AE6998E69861A626""}",SYNTHETIC
TRACE-3F3D6D254138A085,SYN-REQ-03909,SYNTHETIC_DATA_GENERATION,"{""title"": ""Plastics - Methods of Testing Part 6 Thermal Properties Section 9 Determination of Density of Smoke from the Burning or Decomposition of Plastics (First Revision)""}","{""standard_id"": ""MSV1-CC76B8873BC269DB""}",SYNTHETIC
TRACE-95D17642E68A3497,SYN-REQ-03910,SYNTHETIC_DATA_GENERATION,"{""title"": ""Health Informatics \u2014 Point-of-care Medical Device Communication Part 10102 Nomenclature \u2014 Annotated ECG""}","{""standard_id"": ""MSV1-0BCDCB3F5DB5770B""}",SYNTHETIC
TRACE-FC45894A59ECDEE7,SYN-REQ-03911,SYNTHETIC_DATA_GENERATION,"{""title"": ""Lubricating equipment - Barrel transfer pumps for oil - Specification""}","{""standard_id"": ""MSV1-D191327112CEBF58""}",SYNTHETIC
TRACE-4DA597287ECDCA8D,SYN-REQ-03912,SYNTHETIC_DATA_GENERATION,"{""title"": ""Preparation of Cattu Tablet (Herbal extract tablet)- Code of Practice""}","{""standard_id"": ""MSV1-BFAD4AB7AE7928D5""}",SYNTHETIC
TRACE-74120308EE18B080,SYN-REQ-03913,SYNTHETIC_DATA_GENERATION,"{""title"": ""Determination of dynamic properties of soil - Method of test (Second Revision)""}","{""standard_id"": ""MSV1-0006E38FCF565349""}",SYNTHETIC
TRACE-B8C3224EC38589C9,SYN-REQ-03914,SYNTHETIC_DATA_GENERATION,"{""title"": ""Textiles \u2013 Spun polyester sewing threads \u2013 Specification (first revision)""}","{""standard_id"": ""MSV1-387B4BDC8ACE1321""}",SYNTHETIC
TRACE-DCC7A7511AC1A677,SYN-REQ-03915,SYNTHETIC_DATA_GENERATION,"{""title"": ""Information Technology- Vocabulary ( First Revision )""}","{""standard_id"": ""MSV1-C82D6E4DCF7C2D89""}",SYNTHETIC
TRACE-C28A53DF8DA0FF29,SYN-REQ-03916,SYNTHETIC_DATA_GENERATION,"{""title"": ""Glossary of terms used for interpretation of welds and castings radiographs (First Revision)""}","{""standard_id"": ""MSV1-61B1C42CDC7B954D""}",SYNTHETIC
TRACE-F12DAAEBE297416A,SYN-REQ-03917,SYNTHETIC_DATA_GENERATION,"{""title"": ""Hardmetal burrs: Part 11 Conical pointed-nose burrs (style M)""}","{""standard_id"": ""MSV1-04D4CA2773185B80""}",SYNTHETIC
TRACE-3CE10C522F739F11,SYN-REQ-03918,SYNTHETIC_DATA_GENERATION,"{""title"": ""Paper, board and pulps - Measurement of diffuse blue reflectance factor: Part 2 outdoor daylight conditions (D65 Brightness)""}","{""standard_id"": ""MSV1-CF99812B49D0F298""}",SYNTHETIC
TRACE-B501A6FAC407ACD8,SYN-REQ-03919,SYNTHETIC_DATA_GENERATION,"{""title"": ""Penconazole, technical - Specification""}","{""standard_id"": ""MSV1-849AEF51DD7903EB""}",SYNTHETIC
TRACE-CAA9031811AC3103,SYN-REQ-03920,SYNTHETIC_DATA_GENERATION,"{""title"": ""Cross Recessed Tapping Screws Part 2 Countersunk Flat Head""}","{""standard_id"": ""MSV1-308136A3660FBF6A""}",SYNTHETIC
TRACE-DC3DBD99852E2CDD,SYN-REQ-03921,SYNTHETIC_DATA_GENERATION,"{""title"": ""Metal spraying for protection of iron and steel - Recommended practice (First Revision)""}","{""standard_id"": ""MSV1-58D0AB0AA42F1E7A""}",SYNTHETIC
TRACE-B9CDF6110E1D0604,SYN-REQ-03922,SYNTHETIC_DATA_GENERATION,"{""title"": ""Electric vehicle battery swap system - Part 2: Safety requirements""}","{""standard_id"": ""MSV1-AA9FEE78788CA847""}",SYNTHETIC
TRACE-502A893A3F16F077,SYN-REQ-03923,SYNTHETIC_DATA_GENERATION,"{""title"": ""Marine Sounding Rods - Specification (First Revision)""}","{""standard_id"": ""MSV1-4F2CD44F25D81AFD""}",SYNTHETIC
TRACE-800D5353788FAA61,SYN-REQ-03924,SYNTHETIC_DATA_GENERATION,"{""title"": ""AC flashers for 2 and 3 wheelers""}","{""standard_id"": ""MSV1-F12E0BEFA0F5DF64""}",SYNTHETIC
TRACE-73F7422574FFACFA,SYN-REQ-03925,SYNTHETIC_DATA_GENERATION,"{""title"": ""RUBBER SEALS JOINT RINGS FOR WATER SUPPLY DRAINAGE AND SEWERAGE PIPELINES SPECIFICATION FOR MATERIALS ( Third Revision )""}","{""standard_id"": ""MSV1-85EDF01ED8FA2FFB""}",SYNTHETIC
TRACE-6232529864BC067C,SYN-REQ-03926,SYNTHETIC_DATA_GENERATION,"{""title"": ""Legal Metrology - Liquor Measures - Specification (First Revision)""}","{""standard_id"": ""MSV1-7129AA7C9486B2A1""}",SYNTHETIC
TRACE-7D0AC0E4A533A8DE,SYN-REQ-03927,SYNTHETIC_DATA_GENERATION,"{""title"": ""Fluid Logic circuits for fluid - Power systems: Part 2 symbols for supply and exhausts as related to logic symbols (First Revision)""}","{""standard_id"": ""MSV1-93FFA5A669F82EBD""}",SYNTHETIC
TRACE-4770B9B97ADC3A00,SYN-REQ-03928,SYNTHETIC_DATA_GENERATION,"{""title"": ""Spectrophotometric determination of nickel test""}","{""standard_id"": ""MSV1-D3F9D7562EBAD948""}",SYNTHETIC
TRACE-B46523DF329FAA05,SYN-REQ-03929,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for slotted countersunk head bolts for steel structures""}","{""standard_id"": ""MSV1-EC9786B5F9792098""}",SYNTHETIC
TRACE-D458CF532F9EE539,SYN-REQ-03930,SYNTHETIC_DATA_GENERATION,"{""title"": ""Technical specifications for centrifugal pumps - Class II""}","{""standard_id"": ""MSV1-D1248CC28DD86C79""}",SYNTHETIC
TRACE-25691AFF8D09846C,SYN-REQ-03931,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for hose - Clamps and hose - Bandages for fire brigade use: Part 2 hose - Bandages (First Revision)""}","{""standard_id"": ""MSV1-541525413F3D6B5C""}",SYNTHETIC
TRACE-8E2CAF89644DD0EA,SYN-REQ-03932,SYNTHETIC_DATA_GENERATION,"{""title"": ""Metribuzin Wettable Powder (WP) \u2014 Specification (First Revision)""}","{""standard_id"": ""MSV1-BDF4B5B77C666695""}",SYNTHETIC
TRACE-65CF815E3430EF77,SYN-REQ-03933,SYNTHETIC_DATA_GENERATION,"{""title"": ""Method for determination of density of liquids (First Revision)""}","{""standard_id"": ""MSV1-6BE0FD247CDE469C""}",SYNTHETIC
TRACE-D8ABA1766C4AD20B,SYN-REQ-03934,SYNTHETIC_DATA_GENERATION,"{""title"": ""Foetoscope For Foetal Heart Sounds Pinards Pattern Specification First Revision of IS 6565""}","{""standard_id"": ""MSV1-96A95D1FEB2B3F86""}",SYNTHETIC
TRACE-A1A0E908A9B1D6F1,SYN-REQ-03935,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for flat countersunk square neck bolts""}","{""standard_id"": ""MSV1-2B0722B253724D71""}",SYNTHETIC
TRACE-013FACC50BC0F181,SYN-REQ-03936,SYNTHETIC_DATA_GENERATION,"{""title"": ""Information and documentation Records management Core concepts and vocabulary (First Revision)""}","{""standard_id"": ""MSV1-A75721EF3E4063E2""}",SYNTHETIC
TRACE-AA01FDEC91E608E1,SYN-REQ-03937,SYNTHETIC_DATA_GENERATION,"{""title"": ""Dry salted bamboo shoot - Specification""}","{""standard_id"": ""MSV1-1AB8587EECBB9C1A""}",SYNTHETIC
TRACE-D07A3BC44AA42DE3,SYN-REQ-03938,SYNTHETIC_DATA_GENERATION,"{""title"": ""Tracheal tubes for large animals used for veterinary anaesthesia - Specification""}","{""standard_id"": ""MSV1-5D3AFDD913484024""}",SYNTHETIC
TRACE-131167EE9D2FA9FA,SYN-REQ-03939,SYNTHETIC_DATA_GENERATION,"{""title"": ""Event Sustainability Management Systems Requirements with guidance to use (first revision)""}","{""standard_id"": ""MSV1-0230735D69692048""}",SYNTHETIC
TRACE-64CC80F8EB67F814,SYN-REQ-03940,SYNTHETIC_DATA_GENERATION,"{""title"": ""Trusted mobile e-document framework \u2014 Requirements, functionality and criteria for ensuring reliable and safe mobile e-business""}","{""standard_id"": ""MSV1-3777A7E9153EE0C5""}",SYNTHETIC
TRACE-DC37C29375534EB0,SYN-REQ-03941,SYNTHETIC_DATA_GENERATION,"{""title"": ""Glossary of terms relating to river valley projects: Part 12 diversion works (First Revision)""}","{""standard_id"": ""MSV1-7F587D8628E4ACFA""}",SYNTHETIC
TRACE-A897A9A8949F8A98,SYN-REQ-03942,SYNTHETIC_DATA_GENERATION,"{""title"": ""Code of practice for canal outlets""}","{""standard_id"": ""MSV1-0329B6D4D172A979""}",SYNTHETIC
TRACE-E493C8E45ED9C957,SYN-REQ-03943,SYNTHETIC_DATA_GENERATION,"{""title"": ""Precipitated barium carbonate for ceramic and glass industry - Specification""}","{""standard_id"": ""MSV1-D6CEC4EA517DDD87""}",SYNTHETIC
TRACE-2A2178EEB7037D54,SYN-REQ-03944,SYNTHETIC_DATA_GENERATION,"{""title"": ""Low-Voltage Surge Protective Devices - Part 22: Surge Protective Devices Connected to Telecommunications and Signalling Networks - Selection and Application Principles""}","{""standard_id"": ""MSV1-A19BBA97D6A66DD6""}",SYNTHETIC
TRACE-EBE1E7ECBA7A9FEF,SYN-REQ-03945,SYNTHETIC_DATA_GENERATION,"{""title"": ""Technical supply conditions for tHreadeD steel fasteners: Part 7 mechanical properties and test methods for nuts without specified proof loads (Second Revision)""}","{""standard_id"": ""MSV1-990604D0FBA467AC""}",SYNTHETIC
TRACE-4DB7D7323FB6022D,SYN-REQ-03946,SYNTHETIC_DATA_GENERATION,"{""title"": ""High Pressure Fire Fighting Hose -Specification""}","{""standard_id"": ""MSV1-FFF80E4DADE2CB20""}",SYNTHETIC
TRACE-866DC502151EF568,SYN-REQ-03947,SYNTHETIC_DATA_GENERATION,"{""title"": ""Methods of Test for Grain Dryers : Part 1 Selection and Preparation for Test (Second Revision)""}","{""standard_id"": ""MSV1-30A3E1EFB33544E7""}",SYNTHETIC
TRACE-D343D3EC946E3DA1,SYN-REQ-03948,SYNTHETIC_DATA_GENERATION,"{""title"": ""Unified Nomenclature of Workmen for Civil Engineering""}","{""standard_id"": ""MSV1-244BB940F5766D79""}",SYNTHETIC
TRACE-71EB6D5D6A667FCB,SYN-REQ-03949,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for cloth drab-mixture, woollen, water-resistant (second revision)""}","{""standard_id"": ""MSV1-6444D87C29D68CDC""}",SYNTHETIC
TRACE-A42AEC44CB1EBF04,SYN-REQ-03950,SYNTHETIC_DATA_GENERATION,"{""title"": ""Baume Hydrometer - Specification ( First Revision)""}","{""standard_id"": ""MSV1-7A48271E40A899DD""}",SYNTHETIC
TRACE-22246A2544494DA4,SYN-REQ-03951,SYNTHETIC_DATA_GENERATION,"{""title"": ""Chlorpyrifos - Methyl emulsifiable concentrate - Specification""}","{""standard_id"": ""MSV1-3F6BE7A8158D49DB""}",SYNTHETIC
