entity_id,requirement_id,entity_text,entity_type,normalized_value,source,validation_status
PE-7FB815A094C70A04,SYN-REQ-03592,Forestry Tools - Loop Handles Two Men Cross Cut Saws - Specification,PRODUCT_OR_SUBJECT,forestry tools loop handles two men cross cut saws specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0D9540D3FDC2E920,SYN-REQ-03593,Determination of Certain Substances in Electrotechnical Products Part 3 Screening Section 3 Polybrominated Biphenyls Polybrominated Diphenyl Ethers and Phthalates in Polymers by Gas Chromatography-Mass Spectrometry Using a Pyrolyser/Thermal Desorption Accessory (Py/TD-GC-MS),PRODUCT_OR_SUBJECT,determination of certain substances in electrotechnical products part 3 screening section 3 polybrominated biphenyls polybrominated diphenyl ethers and phthalates in polymers by gas chromatography mass spectrometry using a pyrolyser thermal desorption accessory py td gc ms,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-2698A3F3DDB682AD,SYN-REQ-03594,Specification for trapezoidal steel wire for spring washers,PRODUCT_OR_SUBJECT,specification for trapezoidal steel wire for spring washers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-09E72B94F57414B2,SYN-REQ-03595,Recommendations for dimensional parameters for industrial buildings,PRODUCT_OR_SUBJECT,recommendations for dimensional parameters for industrial buildings,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-7FDE69D59F7A5086,SYN-REQ-03596,Reciprocating internal combustion engine driven alternating current generating sets: Part 8 requirements and tests for low - Power generating sets (First Revision),PRODUCT_OR_SUBJECT,reciprocating internal combustion engine driven alternating current generating sets part 8 requirements and tests for low power generating sets first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-33AE602D0BC8E1C7,SYN-REQ-03597,Thermal Containers Safety Standard for Refrigerating Systems Using Flammable Refrigerants Requirements for Design and Operation,PRODUCT_OR_SUBJECT,thermal containers safety standard for refrigerating systems using flammable refrigerants requirements for design and operation,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-617941F57317C651,SYN-REQ-03598,Methods of test for petroleum and its products [p : 97] determination of thermal oxidation stability of gas turbine fuels - Jftot method (First Revision),PRODUCT_OR_SUBJECT,methods of test for petroleum and its products p 97 determination of thermal oxidation stability of gas turbine fuels jftot method first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-82F0B85B52D76207,SYN-REQ-03599,Specification for distributors for spark ignition engines (First Revision),PRODUCT_OR_SUBJECT,specification for distributors for spark ignition engines first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-9A6250C4E4638DD0,SYN-REQ-03600,Document Management Information Classification Marking and Handling Part 2: Functional and Technical Requirements for ICMH Solutions,PRODUCT_OR_SUBJECT,document management information classification marking and handling part 2 functional and technical requirements for icmh solutions,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-1C179F0AFC3BDDD4,SYN-REQ-03601,Specification for square sliders for stitch regulators for sewing machines for household purposes,PRODUCT_OR_SUBJECT,specification for square sliders for stitch regulators for sewing machines for household purposes,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F142118B7DC9D441,SYN-REQ-03602,Rotating electrical machines Part 5 Degrees of protection provided by the integral design of rotating electrical machines IP code - Classification (Third Revision),PRODUCT_OR_SUBJECT,rotating electrical machines part 5 degrees of protection provided by the integral design of rotating electrical machines ip code classification third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-04D025DE098542AA,SYN-REQ-03603,Ceramic Fibre Products - Methods of Test (First Revision),PRODUCT_OR_SUBJECT,ceramic fibre products methods of test first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A94DD72FBBC14064,SYN-REQ-03604,"Specification for hydroxylamine sulphate, photographic grade",PRODUCT_OR_SUBJECT,specification for hydroxylamine sulphate photographic grade,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-EF7B86638CDAB0E0,SYN-REQ-03605,"PLASTICS - METHODS OF TESTING : PART 5 MECHANICAL PROPERTIES, SEC 30 DETERMINATION OF SCRATCH PROPERTIES",PRODUCT_OR_SUBJECT,plastics methods of testing part 5 mechanical properties sec 30 determination of scratch properties,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B076616517320608,SYN-REQ-03606,Nanotechnologies - Nanoscale titanium dioxide in powder form - Characteristics and measurement,PRODUCT_OR_SUBJECT,nanotechnologies nanoscale titanium dioxide in powder form characteristics and measurement,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-1AD25189770184C3,SYN-REQ-03607,Fusion Bonded Epoxy Coated Reinforcing Bars - Specification,PRODUCT_OR_SUBJECT,fusion bonded epoxy coated reinforcing bars specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0A0F63F7882D6456,SYN-REQ-03608,Anaesthetic and respiratory equipment - Laryngoscopes for tracheal intubation,PRODUCT_OR_SUBJECT,anaesthetic and respiratory equipment laryngoscopes for tracheal intubation,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E6C9CA65849CD247,SYN-REQ-03609,Geometrical product specifications (GPS) -- Geometrical tolerancing -- Pattern and combined geometrical specification (second revision),PRODUCT_OR_SUBJECT,geometrical product specifications gps geometrical tolerancing pattern and combined geometrical specification second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-2EDD2BA77494D0BF,SYN-REQ-03610,Geometrical product specifications (GPS) - Acceptance and reverification tests for coordinate measuring machines (CMM): Part 1 vocabulary,PRODUCT_OR_SUBJECT,geometrical product specifications gps acceptance and reverification tests for coordinate measuring machines cmm part 1 vocabulary,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6F4F52E1F686FEFA,SYN-REQ-03611,"Dentistry - External Tooth Bleaching Products (ISO 28399 : 2021, MOD)",PRODUCT_OR_SUBJECT,dentistry external tooth bleaching products iso 28399 2021 mod,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-822DA1F14F65330A,SYN-REQ-03612,Technical Supply Conditions for Threaded Steel Fasteners Part 8 Prevailing Torque Type Steel Nuts — Functional Properties ( Fifth Revision ),PRODUCT_OR_SUBJECT,technical supply conditions for threaded steel fasteners part 8 prevailing torque type steel nuts functional properties fifth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3C32797961F7D0DD,SYN-REQ-03613,Recommendations for Renewable Energy and Hybrid Systems for Rural Electrification Part 7 Generators,PRODUCT_OR_SUBJECT,recommendations for renewable energy and hybrid systems for rural electrification part 7 generators,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-BD1DE2853511AF68,SYN-REQ-03614,Wrist watches and watch movements -- Specification: Part 1 Mechanical watches,PRODUCT_OR_SUBJECT,wrist watches and watch movements specification part 1 mechanical watches,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-2F0EBAFB442E5B97,SYN-REQ-03615,Specification for high frequency wideband matching transformer,PRODUCT_OR_SUBJECT,specification for high frequency wideband matching transformer,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-613258DE02E5359A,SYN-REQ-03616,Hydraulic fluid power - Compatibility between elastomeric materials and fluids,PRODUCT_OR_SUBJECT,hydraulic fluid power compatibility between elastomeric materials and fluids,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-393A783ED965354A,SYN-REQ-03617,"Superabrasive products - Rotating grinding tools with diamond or cubic boron nitride - General survey, designation and multilingual nomenclature (First Revision)",PRODUCT_OR_SUBJECT,superabrasive products rotating grinding tools with diamond or cubic boron nitride general survey designation and multilingual nomenclature first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8A2A13C336F84EBF,SYN-REQ-03618,Volatile corrosion inhibitor (Vci) treated paper - Specification (First Revision),PRODUCT_OR_SUBJECT,volatile corrosion inhibitor vci treated paper specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B6446F6B0C518F93,SYN-REQ-03619,Brushes for electrical machines - Specification,PRODUCT_OR_SUBJECT,brushes for electrical machines specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-98E895C8EF15C52D,SYN-REQ-03620,Sterile hypodermic syringes for single use Part 3 Auto-disabled syringes for fixed-dose immunization First Revision,PRODUCT_OR_SUBJECT,sterile hypodermic syringes for single use part 3 auto disabled syringes for fixed dose immunization first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-7562638E442B73D7,SYN-REQ-03621,Mechanical vibration - Measurement and evaluation of human exposure to handtransmitted vibration: Part 1 general requirements (First Revision),PRODUCT_OR_SUBJECT,mechanical vibration measurement and evaluation of human exposure to handtransmitted vibration part 1 general requirements first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-270066741FA70B61,SYN-REQ-03622,Method of measurement of works in river valley projects (Dams And Appurtenant Structures): Part 17 hydromechanical and related metal works,PRODUCT_OR_SUBJECT,method of measurement of works in river valley projects dams and appurtenant structures part 17 hydromechanical and related metal works,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-7031FE77ECF1098E,SYN-REQ-03623,Specification for ceramic components for thermocouples and resistance thermometers: Part 1 terminal blocks,PRODUCT_OR_SUBJECT,specification for ceramic components for thermocouples and resistance thermometers part 1 terminal blocks,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-93A29084736556E9,SYN-REQ-03624,Geoivietrical product specifications (GPS) - Surface texture: profile method - motif parameters,PRODUCT_OR_SUBJECT,geoivietrical product specifications gps surface texture profile method motif parameters,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0FDAD5F96D9B104E,SYN-REQ-03625,Live Working Insulating Aerial Devices for Mounting on a Chassis (First Revision),PRODUCT_OR_SUBJECT,live working insulating aerial devices for mounting on a chassis first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0AF896F992849A1E,SYN-REQ-03626,Coir veneer board for reaffirmed : 2010 general purposes - Specification,PRODUCT_OR_SUBJECT,coir veneer board for reaffirmed 2010 general purposes specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B91D6CF2EAC88EE1,SYN-REQ-03627,TRANSPORTATION OF CLOSED BODY VEHICLES GUIDELINES,PRODUCT_OR_SUBJECT,transportation of closed body vehicles guidelines,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-268172633D7CDBE1,SYN-REQ-03628,Argillaceous Swelling Rocks - Methods for Laboratory Testing,PRODUCT_OR_SUBJECT,argillaceous swelling rocks methods for laboratory testing,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DD08869FB42F5E4D,SYN-REQ-03629,Method for estimation of residual starch in cotton fabrics after desizing first revision of IS 1967,PRODUCT_OR_SUBJECT,method for estimation of residual starch in cotton fabrics after desizing first revision of is 1967,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E69A089E44AE89B9,SYN-REQ-03630,Nanotechnologies Assessment of nanomaterial toxicity using dechorionated zebrafish embryo,PRODUCT_OR_SUBJECT,nanotechnologies assessment of nanomaterial toxicity using dechorionated zebrafish embryo,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-266666A42E0D5092,SYN-REQ-03631,Metallic materials - Fatigue testing - Variable amplitude fatigue testing: Part 2 cycle counting and related data reduction methods,PRODUCT_OR_SUBJECT,metallic materials fatigue testing variable amplitude fatigue testing part 2 cycle counting and related data reduction methods,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-C31BEB04EFCA264A,SYN-REQ-03632,Gauges - Single ended progressive type plate snap gauges (Up to 160 mm) - Specification (First Revision),PRODUCT_OR_SUBJECT,gauges single ended progressive type plate snap gauges up to 160 mm specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-ADA56B12DE137D77,SYN-REQ-03633,Quantities and units: Part 13 information science and technology,PRODUCT_OR_SUBJECT,quantities and units part 13 information science and technology,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4E20B3891B12B609,SYN-REQ-03634,STARCH - GLOSSARY( THIRD REVISION OF IS 4287),PRODUCT_OR_SUBJECT,starch glossary third revision of is 4287,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FFEF962CAECC8B8A,SYN-REQ-03635,Chapati Machine - Specification,PRODUCT_OR_SUBJECT,chapati machine specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A6552BB87A4A211B,SYN-REQ-03636,Bicycle - Front Forks - Specification (SECOND REVISION),PRODUCT_OR_SUBJECT,bicycle front forks specification second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-82C79D2EAD65DB08,SYN-REQ-03637,Gas Cylinders - Compatibility of Cylinder and Valve Materials with Gas Contents Part 1 Metallic Materials (First Revision) Amendment - 1,PRODUCT_OR_SUBJECT,gas cylinders compatibility of cylinder and valve materials with gas contents part 1 metallic materials first revision amendment 1,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F82C123D8DE48A91,SYN-REQ-03638,Dupion raw silk – Grading and methods of test Part 4 Conducting winding test,PRODUCT_OR_SUBJECT,dupion raw silk grading and methods of test part 4 conducting winding test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6DAA3E474833DCA4,SYN-REQ-03639,HYDRAULIC FLUID POWER - PARTICULATE CONTAMINATION ANALYSIS - EXTRACTlON OF FLUID SAMPLES FROM LINES OF AN OPERATING SYSTEM (First Revision),PRODUCT_OR_SUBJECT,hydraulic fluid power particulate contamination analysis extractlon of fluid samples from lines of an operating system first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-82CECBAA476E61FC,SYN-REQ-03640,Tools for pressing - Die sets,PRODUCT_OR_SUBJECT,tools for pressing die sets,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FA73861E9754E68A,SYN-REQ-03641,Specification for reduction sleeves 7/24 tapers to morse tapers (first revision),PRODUCT_OR_SUBJECT,specification for reduction sleeves 7 24 tapers to morse tapers first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A3456A8D113FAF4F,SYN-REQ-03642,Environmental Testing Part 2: Tests Section 11: Test Ka - Salt mist,PRODUCT_OR_SUBJECT,environmental testing part 2 tests section 11 test ka salt mist,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8403E70164DC1011,SYN-REQ-03643,Textiles - Cotton khadi durries - Specification,PRODUCT_OR_SUBJECT,textiles cotton khadi durries specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-582B58397F08A464,SYN-REQ-03644,Fibre Analysis of Paper and Paper Board - Methods of Test ( Second Revision ),PRODUCT_OR_SUBJECT,fibre analysis of paper and paper board methods of test second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-036765B6245A8A25,SYN-REQ-03645,Web-service-based application programming interface WAPI in financial services,PRODUCT_OR_SUBJECT,web service based application programming interface wapi in financial services,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E69CC5B32B04A8A4,SYN-REQ-03646,Textiles - Cotton Calico for Electric Cables - Specification (second revision),PRODUCT_OR_SUBJECT,textiles cotton calico for electric cables specification second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-919244F0E049A159,SYN-REQ-03647,Information Technology - Lightweight Cryptography Part 6: Message Authentication Codes ( MACs ),PRODUCT_OR_SUBJECT,information technology lightweight cryptography part 6 message authentication codes macs,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CF3F700D951155B5,SYN-REQ-03648,Industrial Valves — Multi-Turn Valve Actuator Attachments,PRODUCT_OR_SUBJECT,industrial valves multi turn valve actuator attachments,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-67AF83DE21891CA1,SYN-REQ-03649,Methods of sampling and test for processed fruits and vegetable,PRODUCT_OR_SUBJECT,methods of sampling and test for processed fruits and vegetable,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D367E52BBD67D11E,SYN-REQ-03650,Specification for titanium and titanium alloy bars and billets,PRODUCT_OR_SUBJECT,specification for titanium and titanium alloy bars and billets,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-898205C2BC825284,SYN-REQ-03651,Plastic films for electrical purposes: Part 3 specifications for individual materials: Sec 4 requirements for polycarbonate (PC) films used for electrical insulation,PRODUCT_OR_SUBJECT,plastic films for electrical purposes part 3 specifications for individual materials sec 4 requirements for polycarbonate pc films used for electrical insulation,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-171D81976746CF27,SYN-REQ-03652,Cellulose secondary acetate materials for moulding and extrusion - Specification (First Revision),PRODUCT_OR_SUBJECT,cellulose secondary acetate materials for moulding and extrusion specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-460239E392C3F791,SYN-REQ-03653,Recreational diving services—Requirements for rebreather diver training — No-decompression diving,PRODUCT_OR_SUBJECT,recreational diving services requirements for rebreather diver training no decompression diving,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-BAF9C5D8C2A46213,SYN-REQ-03654,Micrographics - Vocabulary: Part 4 materials and packaging,PRODUCT_OR_SUBJECT,micrographics vocabulary part 4 materials and packaging,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CB921F2132EB440A,SYN-REQ-03655,Guideline for the system design of HVDC converter stations with line-commutated converters,PRODUCT_OR_SUBJECT,guideline for the system design of hvdc converter stations with line commutated converters,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
