query_id,query,target_standard_id,language,noise_type,record_type,synthetic_flag,validation_status
SYN-Q-04213,Need applicable Indian Standard for Carbide tips: Part 7 Carbide tips for single point round nose turning tools -- Speciification,MSV1-1E283C13CB3C8C87,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04214,Need applicable Indian Standard for Hydrometry - Functional requirements and characteristics of suspended - Sediment samplers (Second Revision),MSV1-BF234583800835CD,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04215,Need applicable Indian Standard for Root cause analysis RCA,MSV1-803A0E8DE840AA3D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04216,Need applicable Indian Standard for Method for determination of wax content in bitumen - Specification (First Revision),MSV1-03E363E914A68365,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04217,Need applicable Indian Standard for Specification for twist drills for jig boring machines,MSV1-E8288CA74B3C81CB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04218,Need applicable Indian Standard for Power systems management and associated information exchange Data and communications security Part 8: Role-based access control for power system management,MSV1-081A73E6CF399337,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04219,Need applicable Indian Standard for Coal tar based coating material and primers for protecting iron or steel pipelines - Specification (First Revision),MSV1-BA22233EE7BCED9E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04220,Need applicable Indian Standard for SIMULTANEOUS INTERPRETING QUALITY AND TRANSMISSION OF SOUND AND IMAGE INPUT REQUIREMENTS,MSV1-D1B752B43F54831C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04221,Need applicable Indian Standard for Optical Fibres Part 1 Measurement Methods and Test Procedures Section 50 Damp heat (steady state) tests,MSV1-9AB1A969471C0407,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04222,"Need applicable Indian Standard for Methods of Sampling and Test (Physical and Chemical) for Water and Wastewater Part 18 Volatile and Fixed Solids (Total, Filterable and Non-Filterable at 550 C (Second Revision)",MSV1-2ACBF2995AEB1BB4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04223,Need applicable Indian Standard for Instrument transformers: Part 5 additional requirements for capacitors voltage transformers,MSV1-55B872FFF3EC6614,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04224,Need applicable Indian Standard for Identification Cards - Contactless Integrated Circuit Cards - Proximity Cards - Multiple PICCs in a Single PCD Field,MSV1-DBFD93C57F070FE2,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04225,Need applicable Indian Standard for Press working die sets (Boss Type) - Specification: Part 2 centre post square die sets (First Revision),MSV1-405977DA95DCD1AC,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04226,Need applicable Indian Standard for Insulating varnishes containing solvents: Part 2 methods of tests (First Revision),MSV1-83F638B40968EA5B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04227,Need applicable Indian Standard for Position and dimensions of image area produced by 16 mm motion picture camera aperture and maximum projectable image area,MSV1-C25CBB9B9D43E396,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04228,Need applicable Indian Standard for Textiles – Tests for colour fastness Part F07 Specification for secondary acetate adjacent fabric,MSV1-AAA8BB73E5B8A64D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04229,Need applicable Indian Standard for Specification for porcelain mortars and pestles,MSV1-2E360A715065995E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04230,"Need applicable Indian Standard for Methods for chemical analysis of cast iron and pig iron: Part 4 determination of total carbon, graphitic carbon and combined carbon by gravimetric method",MSV1-DD9E1A896C40AF56,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04231,Need applicable Indian Standard for Spark arrester for agricultural tractors and power tillers - Methods of test (first revision),MSV1-230EDE5C8B37E99B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04232,Need applicable Indian Standard for Wines - Methods of analysis (Second Revision),MSV1-229DB785CAF139F3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04233,Need applicable Indian Standard for Guidelines for addition of essential nutrients to food,MSV1-C2D1948BFDBAB108,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04234,Need applicable Indian Standard for Methods of sampling chemical and chemical product: Part 1 general requirements and precautions (First Revision),MSV1-912C7CE5E3A2C973,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04235,Need applicable Indian Standard for Optical fibres Part 1 Measurement Methods and Test Procedures Section 41 Bandwidth first Revision,MSV1-76CCA987ECB1ED9F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04236,Need applicable Indian Standard for Alpine Ski-Boots — Requirements and Methods of Test (First Revision),MSV1-687D47230934A66E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04237,Need applicable Indian Standard for General Requirements for Establishing Anthropometric Databases ( First Revision ),MSV1-145BD8CB8D32059F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04238,Need applicable Indian Standard for Specification for drifts,MSV1-97BE6BAA43F7552A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04239,"Need applicable Indian Standard for Forestry Tools - Handsappie, Nursery (Kutla) - Specification",MSV1-EFC06A446E1E02E0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04240,Need applicable Indian Standard for Textiles machinery and accessories – Rings and travellers for ring spinning and ring twisting frames – Part 1 Flange rings T and SF and their travellers (second revision),MSV1-E08D09542154E067,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04241,"Need applicable Indian Standard for Test Code for Ground Nut Digger, Animal Draw",MSV1-5AF035F544006C76,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04242,Need applicable Indian Standard for Criteria for dbsign of hydraulic jump type stilling basins with horizontal and sloping apron,MSV1-3AC952112CFF9183,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04243,Need applicable Indian Standard for Method for volumetric determination of phosphorus,MSV1-7A2B9C558CB18BBF,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04244,Need applicable Indian Standard for Marking system for diamond/cubic boron nitride abrasive products,MSV1-8E173B288A755176,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04245,Need applicable Indian Standard for Dimensions for high tension cable terminations for X - Ray tubes,MSV1-22B8354C5A53BF8E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04246,Need applicable Indian Standard for Methods of test for industrial tractors,MSV1-D3F39A40D4025522,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04247,Need applicable Indian Standard for Measuring Relays and Protection Equipment Part 27 Product Safety Requirements ( First Revision ),MSV1-9E6A7F7629DC4DB8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04248,Need applicable Indian Standard for Deviations for untoleranced dimensions of spheroidal or nodular graphite iron castings,MSV1-43CC284D85D45266,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04249,Need applicable Indian Standard for Artificial Intelligence (AI) - Assessment of the Robustness of Neural Networks Part 2: Methodology for the Use of Formal Methods,MSV1-E2D6B1D052F7212E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04250,Need applicable Indian Standard for Anaesthetic and Respiratory Equipment - Low-Flow Nasal Cannulae for Oxygen Therapy,MSV1-6C889FF4BF473043,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04251,"Need applicable Indian Standard for Dental instruments - Pliers, ligature tying - Specification (First Revision)",MSV1-4656CDB4BDCB038A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04252,Need applicable Indian Standard for Carbon fibre Determination of size content,MSV1-45482D4A6B371A44,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04253,Need applicable Indian Standard for Specification for smith bits (Revised),MSV1-A1C2A371D0ECF399,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04254,"Need applicable Indian Standard for Specification for pliers, angle ribbon arch with groove, dental",MSV1-FCD530D0D66C77A5,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04255,Need applicable Indian Standard for Recommended practice for wet magnetic particle examination (First Revision),MSV1-B7DC1FF811EBE440,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04256,Need applicable Indian Standard for Specification for hexachloroethane,MSV1-3D296A0075119E10,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04257,Need applicable Indian Standard for Glossary of terms relating to metal forming machines and tools part 1 metal forming tools (First Revision),MSV1-011CB7C71F911205,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04258,Need applicable Indian Standard for Methods of test for cables: Part 17 tear resistance test for heavy duty sheath,MSV1-24636CA9928570B4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04259,Need applicable Indian Standard for Dimensions for hot rolled steel bars for threaded components (Second Revision),MSV1-1C48BD3B9061A47D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04260,Need applicable Indian Standard for Fixed resistors for use in electronic equipment Part 1 Generic specification,MSV1-843FE5C7EBF1705C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04261,"Need applicable Indian Standard for Textiles — Packaging of Staple Fibers, Yarns, Sewing Threads and Cloths/Fabrics — Code (Fourth Revision)",MSV1-3BF79C6DE9B897EE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04262,Need applicable Indian Standard for Drill Brace - Burs and Perforators ( First Revision ),MSV1-60C6184A891AD9AD,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04263,Need applicable Indian Standard for Low-Voltage Switchgear and Controlgear Assemblies Part 4: Particular requirements for assemblies for construction sites ACS First Revision,MSV1-F47A448381AD4F5B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04264,Need applicable Indian Standard for Indexable inserts for cutting tools -- Ceramic inserts with rounded corners: Part 2 dimensions of inserts with cylindrical fixing hole,MSV1-DD8B2C5E6DC43FFF,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04265,Need applicable Indian Standard for Automotive vehicles - Transmission system - Gear arrangement - Recommendations,MSV1-150E4D0980FC733C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04266,Need applicable Indian Standard for Code of practice for design and construction of wood stairs for houses (Second Revision),MSV1-90E62D2663142FA4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04267,Need applicable Indian Standard for Fixed capacitors for use in electronic equipment blank detail specification fixed metallized polyethylene - Terephthalate film dielectric D C capacitors assessment level e,MSV1-949EFBE08F5ACB7B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04268,Need applicable Indian Standard for DEVELOPMENT OF SERVICE STANDARDS - RECOMMENDATIONS FOR ADDRESSING CONSUMER ISSUES (First Revision),MSV1-8CAAE75F8F7EFD24,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04269,"Need applicable Indian Standard for Code of practice for installation, maintenance and observation of displacement measuring devices for concrete and masonry dams: Part 2 geodetic observation - Crest collimation",MSV1-DF53E1BAA6D6B768,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04270,Need applicable Indian Standard for Thoracic Surgery Instruments — Needle Holder — Specification,MSV1-F99D208839CE54C2,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04271,Need applicable Indian Standard for Road vehicles Functional safety Part 11: Guidelines on application of ISO 26262 to semiconductors,MSV1-B063874EB419BC41,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04272,Need applicable Indian Standard for Ferbam Technical - Specification First Revision,MSV1-274515F5B9DBA117,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04273,Need applicable Indian Standard for Equipment for Crop Protection - Methods for Field Measurement of Spray Drift,MSV1-7F62EC0F23B8FD05,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04274,Need applicable Indian Standard for REVERSE OSMOSIS RO BASED POINT-OF-USE POU WATER TREATMENT SYSTEM FOR DRINKING PURPOSES SPECIFICATION first revision,MSV1-0C97B8E4F956AF4D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04275,Need applicable Indian Standard for Specification for Î² - Chloroethylamine hydrochloride solution,MSV1-EBC160055B5B50E8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04276,Need applicable Indian Standard for Insulating Liquids — Determination of Acidity Part 2 Colourimetric Titration,MSV1-6724A88CD8E5025E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04277,Need applicable Indian Standard for Specification for yara yara,MSV1-9DEB74A8DD1E890B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04278,Need applicable Indian Standard for Specification for footwear and stationery eyelets (First Revision),MSV1-D88929C39BA4240D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04279,"Need applicable Indian Standard for Ink, drawing, waterproof, black ? specification (Second Revision)",MSV1-DBB5AB93F9FB4120,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04280,Need applicable Indian Standard for Telemark Ski-Boots for Adults - Interface with Telemark Ski-Bindings - Requirements and Test Methods,MSV1-3237050D6D112139,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04281,"Need applicable Indian Standard for G Salt, Technical — Specification ( Second Revision )",MSV1-A64E2F021156D897,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04282,Need applicable Indian Standard for Cardiovascular implants and artificial organs Checklists for use of extracorporeal circulation equipment,MSV1-5DA01C0DFD91BA95,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04283,Need applicable Indian Standard for Road Vehicles - Reduction of Misuse Risk of Child Restraint Systems Part 1 Forms for Field Studies,MSV1-93CC28CD23AD919C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04284,Need applicable Indian Standard for Toilet soap - Specification (Third Revision),MSV1-73B196A83ED82608,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04285,Need applicable Indian Standard for Reference materials Approaches for characterization and assessment of homogeneity and stability,MSV1-9650718BC49C0DAF,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04286,Need applicable Indian Standard for Woodworking machines Safety Part 8: Belt sanding and calibrating machines for straight workpieces,MSV1-038A84D0DA2B0210,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04287,Need applicable Indian Standard for Lightning protection system components LPSC Part 2: Requirements for conductors and earth electrodes,MSV1-E25A3EEBEF91A6BD,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04288,Need applicable Indian Standard for Determination of rock stress- Code of practice: Part 3 Using a CSIR or CSIRO type cell with 9 or 12 strain gauges,MSV1-F790635C4BCD8872,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04289,Need applicable Indian Standard for SPACE SYSTEMS - SURFACE CLEANLINESS OF FLUID SYSTEMS - PART 1: VOCABULARY,MSV1-FEF38A98BA28392F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04290,Need applicable Indian Standard for Automotive vehicles - Method of test for articulation (First Revision),MSV1-FC394DB8C2CE4D1B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04291,"Need applicable Indian Standard for Corrosion Resistant High Alloy Steel, Nickel Base and Cobalt Base Investment Castings for Severe Applications — Specification (Second Revision)",MSV1-2164247E2581E694,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04292,Need applicable Indian Standard for Wearable electronic devices and technologies Part 801: Smart body area network SmartBAN Section 1: Enhanced ultra-low power physical layer,MSV1-05C290760F29ED11,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04293,Need applicable Indian Standard for Surgical Instruments - Needle Holders - Part 3 : Heaney's Pattern,MSV1-3AADD4AB14970178,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04294,Need applicable Indian Standard for Transportation of Dangerous Goods - Guidelines,MSV1-2F5CD7151C646025,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04295,"Need applicable Indian Standard for Code For Hygienic Conditions For Production, Transport, Storage And Distribution Of Indigenous Milk Products: Part 5 Fermented Products Shrikhand",MSV1-A41810963158F2A0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04296,"Need applicable Indian Standard for Aircraft - Connectors for ground electrical supplies: Part 1 design, performance and test requirements (First Revision)",MSV1-CFDF2267D72B0BB7,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04297,Need applicable Indian Standard for SPecification for Crane Rail Sections (First Revision),MSV1-F2BC864301013BCA,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04298,Need applicable Indian Standard for Health informatics - Personal health device communication: Part 10441 device specialization - Cardiovascular fitness and activity monitor,MSV1-532F76A535DB3477,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04299,Need applicable Indian Standard for Obsolescence management ( Superseding IS 16958 : 2018),MSV1-CDF48BA19B6BEE82,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04300,Need applicable Indian Standard for Method of test for electric strength of solid insulating materials at power frequencies,MSV1-822F864EE86B09BC,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04301,Need applicable Indian Standard for Methods of tests for linoleum sheets and tiles,MSV1-B1783C0D13339AAC,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04302,Need applicable Indian Standard for Steel - Determination of total or effective thickness of thin surface - Hardened layers,MSV1-A06C8BD577979E8A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
